words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
地方,41,4.0,18.902439024390244,0.0,12.902439024390244,0.0,0.3170731707317073
地點,28,3.0,23.75,0.0,12.607142857142858,0.0,2.0
垃圾,10,3.0,4.3,1.0,1.2,0.0,0.1
執行,17,1.0,6.9411764705882355,0.0,3.9411764705882355,0.0,0.058823529411764705
堅持,47,4.0,17.51063829787234,0.0,15.340425531914894,0.0,0.3617021276595745
報名,27,3.0,5.185185185185185,0.0,0.8888888888888888,0.0,0.0
報告,13,3.0,8.538461538461538,2.0,6.076923076923077,0.0,0.15384615384615385
增加,31,5.0,17.483870967741936,0.0,10.225806451612904,0.0,0.3870967741935484
增加收入,53,2.0,3.660377358490566,0.0,1.4528301886792452,0.0,0.0
壓力,38,3.0,9.868421052631579,0.0,3.8684210526315788,0.0,0.3157894736842105
外出,21,0.0,0.09523809523809523,0.0,0.0,0.0,0.0
外套,49,0.0,10.83673469387755,0.0,0.8979591836734694,0.0,0.1836734693877551
外掛,15,4.0,2.3333333333333335,0.0,0.4,0.0,0.0
多少,24,9.5,76.125,2.0,16.541666666666668,0.0,1.0416666666666667
夥伴,83,3.0,17.987951807228917,0.0,3.746987951807229,0.0,1.0240963855421688
大概,28,6.0,79.5,0.0,7.785714285714286,0.0,0.7857142857142857
大樓,15,81.0,62.6,150.0,143.2,5.0,3.933333333333333
大腦,11,1.0,3.0,0.0,0.09090909090909091,0.0,0.0
天不等,122,0.0,0.09836065573770492,0.0,0.0,0.0,0.0
天使,25,4.0,31.12,0.0,6.6,0.0,0.56
天氣,20,3.5,11.95,0.0,1.75,0.0,0.1
天然,11,4.0,4.636363636363637,1.0,0.8181818181818182,0.0,0.5454545454545454
天賦,18,1.0,1.9444444444444444,0.0,0.5555555555555556,0.0,0.0
失去,10,2.0,3.7,0.0,1.0,0.0,0.1
失敗,15,4.0,18.466666666666665,1.0,2.3333333333333335,0.0,0.06666666666666667
套裝,46,0.0,0.10869565217391304,0.0,0.0,0.0,0.0
女友,25,1.0,1.36,0.0,0.84,0.0,0.04
女孩,26,2.0,3.6153846153846154,0.0,0.23076923076923078,0.0,0.11538461538461539
女生,11,4.0,3.909090909090909,0.0,1.2727272727272727,0.0,0.18181818181818182
女童,16,0.0,0.375,0.0,0.0,0.0,0.0
奶油,12,2.0,1.5,0.0,0.4166666666666667,0.0,0.3333333333333333
好久,13,6.0,22.846153846153847,0.0,40.92307692307692,0.0,0.9230769230769231
好像,35,6.0,84.37142857142857,2.0,10.057142857142857,0.0,0.8571428571428571
好友,15,32.0,54.86666666666667,6.0,61.266666666666666,0.0,0.4
好吃,23,5.0,10.826086956521738,1.0,7.478260869565218,0.0,0.5652173913043478
好喝,10,10.5,14.4,3.0,5.3,0.0,0.7
好多,22,5.0,225.63636363636363,0.0,6.0,0.0,7.5
好奇,17,7.0,10.352941176470589,4.0,6.764705882352941,0.0,0.4117647058823529
好好,31,4.0,6.032258064516129,0.0,1.903225806451613,0.0,0.16129032258064516
好玩,11,5.0,10.090909090909092,0.0,0.5454545454545454,0.0,0.9090909090909091
好看,53,1.0,12.075471698113208,0.0,0.6981132075471698,0.0,0.18867924528301888
如圖,10,0.0,0.2,0.0,0.0,0.0,0.0
如果,216,3.0,425.27777777777777,0.0,26.50925925925926,0.0,37.5
媒合,12,6.0,8.666666666666666,0.5,0.75,0.0,0.0
媒體,11,36.0,1666.8181818181818,16.0,93.0909090909091,0.0,128.27272727272728
媽咪們,10,24.0,24.3,35.0,35.0,0.0,0.1
媽媽,13,3.0,12.923076923076923,0.0,2.3846153846153846,0.0,0.0
孕婦,12,1.5,1.8333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666
孕媽,10,2.0,2.2,0.0,0.3,0.0,0.0
字母,13,0.0,0.9230769230769231,0.0,0.0,0.0,0.0
存在,23,1.0,3.6956521739130435,0.0,2.4782608695652173,0.0,0.08695652173913043
孩子,15,3.0,8.6,0.0,1.7333333333333334,0.0,0.13333333333333333
學到,13,4.0,5.076923076923077,0.0,1.4615384615384615,0.0,0.0
學會,10,2.0,3.7,0.0,1.3,0.0,0.3
學生,104,9.0,11.528846153846153,2.0,3.5673076923076925,0.0,0.019230769230769232
學美業,28,5.0,5.0,1.0,2.107142857142857,0.0,0.0
學習,48,3.0,5.020833333333333,0.0,2.1041666666666665,0.0,0.14583333333333334
學費,34,5.0,6.352941176470588,0.0,2.323529411764706,0.0,0.0
學院,10,0.0,5.1,0.0,0.4,0.0,0.3
宇宙,18,3.0,5.777777777777778,0.0,0.8333333333333334,0.0,0.2222222222222222
安全,14,3.0,7.571428571428571,0.0,0.6428571428571429,0.0,0.2857142857142857
安心,20,2.5,2.7,0.0,0.4,0.0,0.15
安排,21,4.0,4.761904761904762,0.0,1.0952380952380953,0.0,0.047619047619047616
完全,40,5.0,522.425,0.5,13.05,0.0,3.1
完成,89,0.0,3.460674157303371,0.0,0.8764044943820225,0.0,0.19101123595505617
完整,14,3.0,2.857142857142857,0.0,0.8571428571428571,0.0,0.2857142857142857
完美,28,2.0,42.392857142857146,0.0,3.25,0.0,2.9285714285714284
官方,30,1.0,5.4,0.0,1.6333333333333333,0.0,0.13333333333333333
定下,16,15.0,18.625,30.0,24.6875,0.0,0.0625
定位,31,3.0,4.225806451612903,0.0,0.6774193548387096,0.0,0.0967741935483871
客人,107,9.0,28.7196261682243,1.0,8.08411214953271,0.0,0.4392523364485981
客戶,102,4.0,8.529411764705882,0.0,1.3333333333333333,0.0,0.1568627450980392
客服,11,7.0,7.2727272727272725,2.0,1.8181818181818181,0.0,0.09090909090909091
宣布,10,11.5,203.1,10.5,83.1,0.0,38.3
害怕,17,3.0,24.058823529411764,1.0,3.8823529411764706,0.0,0.11764705882352941
家人,10,7.5,165.6,1.0,38.5,0.0,6.3
家庭,12,3.0,6.083333333333333,0.5,1.1666666666666667,0.0,0.08333333333333333
容易,54,4.0,22.48148148148148,0.0,5.5,0.0,0.6666666666666666
寄出,14,6.5,17.642857142857142,0.0,2.2857142857142856,0.0,0.14285714285714285
密碼,24,7.0,15.291666666666666,3.0,12.916666666666666,0.0,0.041666666666666664
實用,17,2.0,77.58823529411765,0.0,21.529411764705884,0.0,4.9411764705882355
實話,15,2.0,9.2,1.0,2.6,0.0,0.13333333333333333
實際,24,3.0,8.125,1.0,2.5,0.0,0.125
實體,12,2.5,17.25,1.0,0.9166666666666666,0.0,0.4166666666666667
寫作,16,2.0,2.125,1.0,1.25,0.0,0.0625
寶寶,11,1.0,3.1818181818181817,0.0,0.2727272727272727,0.0,0.0
寶寶穿,16,0.0,2.5,0.0,0.25,0.0,0.0
寶貝,15,0.0,6.933333333333334,0.0,10.066666666666666,0.0,0.26666666666666666
專家,14,3.5,4.857142857142857,0.0,1.2857142857142858,0.0,0.35714285714285715
專屬,21,2.0,3.4761904761904763,0.0,1.5714285714285714,0.0,0.14285714285714285
專業,51,3.0,5.470588235294118,0.0,0.9607843137254902,0.0,0.29411764705882354
專注,24,3.0,6.375,0.0,0.4583333333333333,0.0,0.041666666666666664
尊重,12,7.0,19.5,2.0,2.0,0.0,0.3333333333333333
尋找,16,2.0,22.25,0.0,2.5625,0.0,1.4375
尋找屬,14,0.0,0.5,0.0,0.6428571428571429,0.0,0.21428571428571427
對方,20,15.0,53.0,7.5,34.7,0.0,0.4
小孩,12,8.0,17.166666666666668,4.0,7.75,0.0,0.08333333333333333
小小,26,11.0,31.076923076923077,1.5,27.692307692307693,0.0,1.9230769230769231
小幫手,24,1.5,4.0,0.5,2.8333333333333335,0.0,0.08333333333333333
小心,11,6.0,1464.2727272727273,3.0,17.09090909090909,0.0,13.818181818181818
小時,53,4.0,42.075471698113205,2.0,11.962264150943396,0.0,6.264150943396227
小朋友,20,0.0,2.0,0.0,0.35,0.0,0.0
小熊,20,0.0,0.5,0.0,0.2,0.0,0.05
小眾,17,1.0,26.88235294117647,0.0,18.058823529411764,0.0,2.9411764705882355
小禮,40,0.0,0.075,0.0,0.0,0.0,0.4
小編,33,9.0,17.757575757575758,0.0,7.878787878787879,0.0,0.18181818181818182
尚未,21,10.0,10.238095238095237,2.0,4.380952380952381,0.0,0.0
尤其,15,9.0,697.0666666666667,1.0,32.53333333333333,0.0,21.6
就算,23,1.0,3.391304347826087,0.0,1.3043478260869565,0.0,0.13043478260869565
就要,15,4.0,25.866666666666667,0.0,22.133333333333333,0.0,0.26666666666666666
尺寸,334,0.0,0.8263473053892215,0.0,0.10778443113772455,0.0,0.029940119760479042
居家,18,0.0,0.3888888888888889,0.0,0.0,0.0,0.0
居然,11,11.0,70.36363636363636,1.0,6.545454545454546,0.0,0.2727272727272727
屏東,37,3.0,4.5675675675675675,1.0,2.027027027027027,0.0,0.0
層次,10,2.0,2.0,0.5,1.1,0.0,0.3
履歷,13,9.0,51.84615384615385,2.0,4.923076923076923,0.0,0.15384615384615385
工作,255,3.0,145.85882352941175,0.0,8.011764705882353,0.0,9.007843137254902
工作室,24,4.0,44.416666666666664,1.0,13.375,0.0,0.375
工作者,29,5.0,5.413793103448276,0.0,2.206896551724138,0.0,0.034482758620689655
工具,71,2.0,3.8450704225352115,0.0,0.5915492957746479,0.0,0.30985915492957744
工具包,12,2.0,3.0833333333333335,0.0,0.5,0.0,0.08333333333333333
已靜音,133,3.0,13.87218045112782,0.0,3.3834586466165413,0.0,0.39849624060150374
