words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
我會,11,22.0,72.0,2.0,9.272727272727273,1.0,4.636363636363637
我當,32,147.0,189.6875,54.5,62.28125,0.0,0.90625
所有,10,8.0,33.7,0.0,1.9,0.0,0.3
才能,26,7.5,13.884615384615385,0.0,0.5,0.0,0.3076923076923077
打造,19,15.0,18.210526315789473,1.0,1.4210526315789473,0.0,0.3684210526315789
找到,19,13.0,13.894736842105264,2.0,2.263157894736842,0.0,0.21052631578947367
技能,16,16.0,21.125,1.5,2.9375,0.0,0.5
技術,21,7.0,8.428571428571429,0.0,0.47619047619047616,0.0,0.14285714285714285
拒絕,13,11.0,10.76923076923077,0.0,0.46153846153846156,0.0,0.07692307692307693
招募,13,5.0,8.692307692307692,0.0,1.1538461538461537,0.0,0.15384615384615385
持續,43,17.0,77.83720930232558,1.0,15.372093023255815,0.0,1.0
授課,18,2.0,2.2222222222222223,0.0,0.1111111111111111,0.0,0.0
掌握,10,14.0,19.6,0.0,0.7,0.5,0.5
接住,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411
控制,11,11.0,9.454545454545455,0.0,0.09090909090909091,0.0,0.36363636363636365
控管,15,16.0,19.333333333333332,0.0,1.1333333333333333,1.0,0.6666666666666666
推動,19,11.0,12.894736842105264,0.0,0.631578947368421,1.0,0.5789473684210527
推薦,13,12.0,29.384615384615383,7.0,10.461538461538462,0.0,0.7692307692307693
推進,12,20.5,28.0,1.0,2.1666666666666665,0.0,0.4166666666666667
提供,17,14.0,16.705882352941178,0.0,0.47058823529411764,0.0,0.35294117647058826
提升,44,5.0,16.295454545454547,0.0,1.0909090909090908,0.0,0.36363636363636365
提醒,91,42.0,37.43956043956044,6.0,4.450549450549451,1.0,1.0879120879120878
搭配,18,2.0,2.2777777777777777,0.0,0.05555555555555555,0.0,0.0
摩擦,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411
擅長,21,25.0,26.80952380952381,0.0,1.1904761904761905,0.0,0.42857142857142855
操作,13,12.0,11.153846153846153,0.0,0.6923076923076923,1.0,0.5384615384615384
支持,12,19.0,118.0,2.0,17.583333333333332,0.0,0.8333333333333334
支援,10,16.0,16.2,0.0,0.8,1.0,0.8
收入,10,19.0,19.7,1.0,2.4,0.0,0.3
改善,15,10.0,10.133333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
改變,21,9.0,46.57142857142857,0.0,2.7142857142857144,0.0,2.380952380952381
放下,10,8.0,10.4,0.0,0.2,0.0,0.0
故事,14,10.0,12.357142857142858,0.0,0.6428571428571429,0.0,0.35714285714285715
效率,18,15.0,17.77777777777778,0.0,0.6666666666666666,0.0,0.3333333333333333
效能,11,10.0,19.818181818181817,0.0,0.6363636363636364,0.0,0.5454545454545454
教學,16,7.0,23.5,1.0,3.0,0.0,1.5
教育,12,6.0,13.416666666666666,2.0,2.8333333333333335,0.0,0.3333333333333333
整合,27,15.0,15.851851851851851,0.0,0.6666666666666666,0.0,0.48148148148148145
整理,19,32.0,27.31578947368421,0.0,2.1052631578947367,0.0,0.5789473684210527
數位,24,19.0,20.541666666666668,0.0,7.583333333333333,0.0,0.6666666666666666
數位遊牧,21,26.0,20.095238095238095,3.0,2.7142857142857144,1.0,0.6190476190476191
