words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean,distinct_creators
穩定,42,17.0,58.476190476190474,1.0,6.214285714285714,0.0,0.6904761904761905,13
空間,33,32.0,95.96969696969697,4.0,7.878787878787879,1.0,2.0606060606060606,11
突然,49,13.0,51.12244897959184,1.0,4.326530612244898,0.0,1.183673469387755,19
突破,30,3.5,48.86666666666667,0.0,8.0,0.0,1.3,12
立刻,13,4.0,18.846153846153847,0.0,1.5384615384615385,0.0,0.3076923076923077,7
立即,12,8.0,23.083333333333332,0.0,4.166666666666667,0.0,0.5,5
競爭,17,5.0,15.0,1.0,1.1764705882352942,0.0,0.058823529411764705,7
符合,26,25.0,82.15384615384616,1.0,4.923076923076923,0.0,3.5,10
第一,63,27.0,89.61904761904762,2.0,14.80952380952381,0.0,5.444444444444445,21
第一次,38,26.5,62.8421052631579,5.5,18.789473684210527,0.0,0.9210526315789473,15
第一步,10,13.0,71.7,4.0,8.4,0.0,1.8,10
第二,14,13.0,48.07142857142857,2.5,6.142857142857143,0.0,1.7142857142857142,10
等等,13,30.0,54.23076923076923,7.0,11.846153846153847,0.0,0.3076923076923077,11
答案,21,10.0,44.76190476190476,2.0,2.5714285714285716,0.0,1.2857142857142858,10
策略,54,5.0,13.5,0.0,2.1296296296296298,0.0,0.25925925925925924,10
管理,16,13.5,58.25,1.0,11.0,0.0,3.125,10
節奏,11,19.0,34.81818181818182,2.0,4.7272727272727275,0.0,1.1818181818181819,8
節能,15,0.0,0.6,0.0,0.13333333333333333,0.0,0.06666666666666667,1
簡單,54,14.5,31.09259259259259,1.0,6.092592592592593,0.0,1.1296296296296295,21
粉絲,11,51.0,53.27272727272727,6.0,19.363636363636363,1.0,1.0909090909090908,7
精油,20,21.0,24.3,4.0,4.5,0.0,0.0,1
精準,11,6.0,6.363636363636363,0.0,0.09090909090909091,0.0,0.18181818181818182,4
系列,12,27.0,70.5,3.0,4.0,1.0,5.083333333333333,8
系統,35,2.0,14.028571428571428,0.0,0.9428571428571428,0.0,1.6571428571428573,9
紀錄,17,24.0,73.11764705882354,3.0,18.352941176470587,0.0,0.8235294117647058,9
納管,48,0.0,1.2291666666666667,0.0,0.5625,0.0,0.0,1
素材,43,22.0,114.5813953488372,1.0,3.511627906976744,0.0,4.604651162790698,7
累積,61,10.0,23.852459016393443,2.0,13.573770491803279,0.0,0.5901639344262295,17
細節,23,24.0,74.8695652173913,3.0,8.130434782608695,0.0,3.9565217391304346,11
結合,15,0.0,10.4,0.0,0.8,0.0,0.06666666666666667,5
結帳,13,14.0,14.615384615384615,3.0,3.076923076923077,0.0,0.6153846153846154,5
結束,28,12.0,38.535714285714285,2.0,11.25,0.0,0.5,15
給予,11,30.0,47.18181818181818,0.0,4.0,0.0,0.45454545454545453,5
給你,12,3.0,6.25,0.0,1.25,0.0,0.08333333333333333,7
經歷,17,29.0,94.29411764705883,2.0,10.117647058823529,0.0,0.5294117647058824,6
經營,85,23.0,65.45882352941176,3.0,18.894117647058824,0.0,1.0470588235294118,16
經過,13,20.0,56.07692307692308,4.0,8.461538461538462,1.0,1.0769230769230769,11
經驗,39,15.0,42.53846153846154,3.0,5.0,0.0,0.8461538461538461,16
綠色,14,0.0,17.285714285714285,0.0,1.5714285714285714,0.0,0.6428571428571429,3
網站,25,12.0,48.72,3.0,5.0,0.0,7.6,7
網路,24,20.5,56.333333333333336,2.0,6.25,0.0,4.458333333333333,9
緊張,11,18.0,69.54545454545455,4.0,5.909090909090909,0.0,0.9090909090909091,9
線上,10,12.0,14.8,0.0,2.4,0.0,0.4,9
練習,16,10.5,19.5,0.5,1.8125,0.0,0.25,6
美國,12,1.0,5.75,3.5,3.0,0.0,0.0,3
美國加,12,0.0,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,1
美美,11,22.0,41.27272727272727,2.0,3.727272727272727,1.0,1.3636363636363635,4
美食,17,27.0,103.94117647058823,3.0,17.176470588235293,1.0,15.117647058823529,10
習慣,29,15.0,41.10344827586207,1.0,5.275862068965517,0.0,0.13793103448275862,14
翻譯,11,11.0,45.0,0.0,2.1818181818181817,1.0,8.727272727272727,6
老實,15,41.0,77.86666666666666,12.0,21.2,0.0,0.8,8
老師,60,27.5,28.45,2.5,17.8,0.0,0.26666666666666666,12
而已,10,18.0,59.6,0.5,3.6,0.0,0.3,6
聊天,23,23.0,35.34782608695652,2.0,4.086956521739131,0.0,0.782608695652174,13
聊聊,17,8.0,61.588235294117645,0.0,3.823529411764706,0.0,2.2941176470588234,11
聖誕節,13,29.0,100.92307692307692,8.0,65.76923076923077,1.0,2.0,9
肌膚,10,8.5,16.2,1.0,2.3,1.0,1.4,3
背景,13,33.0,98.76923076923077,4.0,4.384615384615385,0.0,4.461538461538462,5
能力,46,17.0,25.217391304347824,3.0,6.239130434782608,0.0,0.6304347826086957,16
能量,26,6.0,12.307692307692308,0.0,0.9230769230769231,0.0,0.19230769230769232,9
脆友,24,23.0,54.166666666666664,3.5,14.083333333333334,1.0,1.875,7
脆脆,11,12.0,90.54545454545455,0.0,35.27272727272727,0.0,0.6363636363636364,1
自信,12,3.5,17.25,0.0,0.4166666666666667,0.0,0.4166666666666667,5
自動,16,0.5,3.5625,0.0,0.1875,0.0,0.1875,4
自動化,13,9.0,24.076923076923077,0.0,1.2307692307692308,0.0,3.5384615384615383,5
自媒體,21,5.0,16.61904761904762,0.0,2.9047619047619047,0.0,2.380952380952381,6
自我,22,6.0,85.0,0.0,2.772727272727273,0.0,0.5,10
自然,28,32.5,47.142857142857146,1.0,6.035714285714286,0.0,2.75,13
自由,45,10.0,17.333333333333332,0.0,1.6444444444444444,0.0,0.2,15
至少,17,22.0,39.11764705882353,2.0,5.176470588235294,0.0,0.5294117647058824,11
興趣,19,11.0,22.42105263157895,0.0,1.3157894736842106,0.0,1.0,13
舒服,32,20.5,104.5625,3.5,6.21875,0.0,2.875,15
艾草,21,23.0,101.57142857142857,3.0,10.523809523809524,0.0,1.5714285714285714,3
茶醬,10,51.0,56.7,4.0,11.1,5.5,6.0,1
草莓,35,34.0,51.857142857142854,3.0,7.114285714285714,1.0,1.7428571428571429,6
薪水,22,35.5,154.36363636363637,6.0,20.863636363636363,0.0,0.9545454545454546,8
處理,15,26.0,77.66666666666667,3.0,6.8,0.0,1.3333333333333333,8
蛋糕,25,19.0,50.2,2.0,34.12,0.0,1.08,4
蝦皮,32,44.0,98.40625,3.0,12.4375,1.0,3.21875,4
行動,30,36.0,45.5,1.5,4.133333333333334,0.0,0.26666666666666666,10
行程,16,20.0,17.75,2.5,3.8125,0.0,0.25,7
行銷,91,18.0,32.24175824175824,2.0,5.868131868131868,0.0,0.37362637362637363,13
衣服,28,24.0,70.78571428571429,2.0,2.6785714285714284,0.0,1.3928571428571428,9
補助,85,0.0,1.5529411764705883,0.0,0.5764705882352941,0.0,0.0,1
裡面,13,25.0,144.69230769230768,3.0,3.3076923076923075,1.0,2.5384615384615383,6
規劃,23,9.0,46.17391304347826,1.0,3.869565217391304,0.0,1.9130434782608696,11
觀眾,10,7.5,197.9,0.5,12.1,0.0,0.3,5
角色,14,7.0,25.714285714285715,1.0,2.7142857142857144,0.0,0.2857142857142857,6
解決,32,16.0,29.875,1.0,3.90625,0.0,0.5,11
解釋,11,6.0,44.54545454545455,0.0,5.090909090909091,0.0,0.9090909090909091,8
訂單,27,28.0,62.81481481481482,2.0,18.37037037037037,0.0,0.7407407407407407,12
計畫,17,1.0,4.117647058823529,0.0,0.5294117647058824,0.0,0.0,6
訊息,10,14.5,18.3,1.5,2.9,0.0,0.1,6
討論,19,18.0,42.21052631578947,1.0,4.2631578947368425,0.0,0.6842105263157895,13
記住,12,7.5,24.416666666666668,0.0,21.833333333333332,0.0,1.25,6
記得,38,22.5,66.57894736842105,1.0,7.868421052631579,0.0,1.236842105263158,20
設備,13,0.0,43.0,0.0,2.230769230769231,0.0,0.46153846153846156,3
設定,28,20.5,49.857142857142854,0.5,5.0,0.0,1.4642857142857142,8
設計,68,10.5,74.20588235294117,1.0,4.367647058823529,0.0,3.5,13
許多,15,26.0,28.133333333333333,1.0,3.1333333333333333,0.0,0.9333333333333333,6
詢問,10,26.5,57.3,3.5,27.4,0.0,0.9,7
試試,31,9.0,49.354838709677416,0.0,7.354838709677419,0.0,1.4516129032258065,10
認同,10,7.0,10.2,1.0,1.7,0.0,0.1,7
認真,22,33.0,71.77272727272727,11.0,44.81818181818182,0.0,1.3181818181818181,14
認知,11,7.0,27.90909090909091,1.0,2.909090909090909,0.0,0.7272727272727273,6
認識,30,31.5,78.26666666666667,11.5,40.13333333333333,0.0,1.1,16
說明,26,23.0,76.11538461538461,3.0,6.961538461538462,0.5,1.8846153846153846,10
課程,35,5.0,12.6,0.0,1.5714285714285714,0.0,0.2571428571428571,11
調整,40,20.0,90.45,2.0,8.25,1.0,2.75,14
講座,16,15.0,15.75,5.0,4.25,1.0,1.3125,4
謝謝,102,36.5,61.36274509803921,5.5,13.901960784313726,0.0,1.1568627450980393,21
變化,17,19.0,32.588235294117645,2.0,2.5294117647058822,0.0,0.5294117647058824,9
變得,27,21.0,49.074074074074076,3.0,4.185185185185185,0.0,2.037037037037037,13
變成,69,12.0,22.420289855072465,1.0,5.492753623188406,0.0,0.5217391304347826,26
變現,18,2.5,4.888888888888889,0.0,0.3888888888888889,0.0,0.0,7
負債,11,125.0,160.8181818181818,8.0,17.636363636363637,1.0,1.1818181818181819,3
負責,15,32.0,40.86666666666667,3.0,12.2,0.0,0.9333333333333333,6
財務,10,20.0,24.4,2.0,2.8,0.0,0.3,3
財富,17,6.0,7.588235294117647,0.0,0.5294117647058824,0.0,0.29411764705882354,9
販賣,14,20.0,42.5,3.0,7.571428571428571,0.0,0.2857142857142857,1
貼文,16,37.5,42.875,2.0,3.0,0.0,0.625,9
貼紙,18,26.0,33.94444444444444,16.5,29.944444444444443,2.0,2.4444444444444446,4
資料,13,6.0,9.153846153846153,0.0,0.7692307692307693,0.0,0.9230769230769231,7
資源,20,10.0,33.35,0.5,6.6,0.0,2.8,12
資訊,31,13.0,51.0,1.0,14.161290322580646,0.0,2.4516129032258065,14
資金,14,29.0,97.71428571428571,2.0,10.928571428571429,0.0,3.7857142857142856,8
賣場,20,44.0,70.3,2.5,6.4,1.5,3.25,4
賣家,21,33.0,66.14285714285714,1.0,8.095238095238095,2.0,2.9047619047619047,6
賣貨,28,20.0,24.821428571428573,2.0,3.9642857142857144,0.0,0.42857142857142855,6
賣飾品,32,19.5,28.40625,3.0,5.5625,0.0,0.25,1
質感,11,153.0,213.54545454545453,14.0,14.272727272727273,2.0,4.636363636363637,5
購物,23,10.0,34.08695652173913,0.0,8.217391304347826,0.0,1.1304347826086956,4
購票,10,13.0,8.6,0.0,0.0,4.0,2.5,1
購買,16,12.5,13.5625,0.0,1.125,0.0,0.375,7
賽道,10,15.5,16.1,0.0,7.5,0.0,0.3,7
起床,19,19.0,29.210526315789473,11.0,14.894736842105264,0.0,0.631578947368421,8
超級,27,67.0,107.5925925925926,5.0,10.296296296296296,1.0,0.9629629629629629,10
超過,21,136.0,128.28571428571428,15.0,18.476190476190474,3.0,4.333333333333333,5
越來,46,8.5,37.91304347826087,0.0,5.673913043478261,0.0,0.8478260869565217,16
趕快,23,25.0,36.82608695652174,3.0,28.17391304347826,0.0,0.8260869565217391,7
趨勢,27,18.0,23.88888888888889,1.0,2.8518518518518516,0.0,1.2962962962962963,7
距離,21,2.0,52.333333333333336,0.0,3.0476190476190474,0.0,0.23809523809523808,7
跨域,13,0.0,1.6923076923076923,0.0,0.38461538461538464,0.0,0.0,1
路上,48,17.5,50.3125,1.5,12.354166666666666,0.0,0.5833333333333334,18
身上,14,27.5,33.0,0.5,3.142857142857143,0.0,0.7142857142857143,8
身心,48,1.0,2.9166666666666665,0.0,0.7916666666666666,0.0,0.020833333333333332,3
身為,17,29.0,31.41176470588235,3.0,6.0,0.0,0.11764705882352941,9
身邊,19,29.0,43.94736842105263,1.0,3.210526315789474,0.0,0.3684210526315789,10
身體,24,11.0,21.75,1.0,1.9583333333333333,0.0,0.125,12
轉型,60,0.0,15.2,0.0,5.016666666666667,0.0,0.1,6
轉換,21,8.0,15.619047619047619,0.0,0.3333333333333333,0.0,0.3333333333333333,7
轉發,11,11.0,22.545454545454547,1.0,2.909090909090909,0.0,0.0,3
辛苦,14,34.0,63.785714285714285,4.0,40.07142857142857,0.0,0.42857142857142855,9
辦法,13,19.0,105.6923076923077,1.0,6.076923076923077,0.0,1.3076923076923077,9
近期,10,39.0,83.1,2.5,6.1,0.5,2.0,7
追求,16,21.0,48.125,1.5,5.1875,0.0,0.5625,8
透過,26,21.5,25.384615384615383,1.0,4.384615384615385,0.0,0.5,14
這也,10,7.5,41.1,2.0,4.7,0.0,1.2,9
這件,29,24.0,70.96551724137932,2.0,7.827586206896552,0.0,0.4482758620689655,17
這幾天,13,98.0,153.92307692307693,7.0,16.923076923076923,1.0,1.8461538461538463,7
這是,63,27.0,57.98412698412698,3.0,9.365079365079366,0.0,1.3492063492063493,22
這條,24,19.5,66.20833333333333,0.0,13.916666666666666,0.0,0.4583333333333333,14
速度,15,26.0,95.2,3.0,8.733333333333333,0.0,3.4,9
連假,10,9.0,7.5,1.0,0.9,0.0,0.1,2
連結,18,8.0,41.94444444444444,0.0,3.2777777777777777,0.0,2.9444444444444446,11
進入,16,19.5,51.375,2.0,9.0625,0.0,0.5,12
進度,13,19.0,20.846153846153847,2.0,7.076923076923077,0.0,0.5384615384615384,5
進步,17,29.0,103.0,2.0,6.235294117647059,0.0,0.4117647058823529,11
進行,14,13.5,22.857142857142858,1.0,2.142857142857143,0.0,0.9285714285714286,10
遇到,50,24.5,75.4,4.0,10.64,0.0,1.12,17
遊戲,10,22.0,72.7,2.5,5.1,1.0,2.5,5
運動,20,19.0,54.9,3.5,5.2,0.0,1.8,8
過去,21,19.0,44.285714285714285,2.0,6.476190476190476,0.0,0.3333333333333333,12
過年,13,19.0,102.3076923076923,2.0,5.615384615384615,0.0,0.38461538461538464,5
過程,19,29.0,44.10526315789474,3.0,7.7368421052631575,0.0,0.8421052631578947,7
適合,40,19.5,38.375,4.0,8.3,0.0,1.175,18
選品,13,98.0,86.92307692307692,7.0,12.23076923076923,2.0,4.0,5
選擇,71,19.0,64.45070422535211,1.0,7.028169014084507,0.0,2.3098591549295775,21
避免,10,10.0,12.5,0.5,0.8,0.0,0.0,6
還在,33,21.0,73.81818181818181,3.0,10.727272727272727,0.0,2.0,17
還好,11,24.0,47.27272727272727,6.0,11.454545454545455,0.0,0.2727272727272727,9
還會,13,18.0,24.153846153846153,2.0,5.923076923076923,0.0,0.38461538461538464,12
還沒,22,20.5,47.77272727272727,2.0,21.40909090909091,0.0,1.1818181818181819,16
還能,16,15.5,50.75,2.0,7.6875,0.0,0.5,11
還要,27,28.0,70.0,5.0,9.037037037037036,0.0,0.6666666666666666,12
還願意,10,51.0,68.5,21.0,31.3,0.0,0.0,2
邏輯,17,11.0,19.176470588235293,1.0,2.2941176470588234,0.0,1.3529411764705883,9
那時候,11,34.0,232.27272727272728,4.0,12.545454545454545,0.0,4.2727272727272725,6
那邊,11,21.0,101.9090909090909,3.0,4.909090909090909,0.0,0.5454545454545454,8
部分,18,69.5,139.27777777777777,3.5,12.944444444444445,0.5,2.6666666666666665,10
重新,29,24.0,90.48275862068965,2.0,7.827586206896552,0.0,1.8620689655172413,13
重要,87,27.0,72.01149425287356,1.0,7.367816091954023,0.0,1.8045977011494252,23
重點,37,10.0,24.513513513513512,0.0,2.27027027027027,0.0,0.6486486486486487,17
銷售,19,34.0,71.89473684210526,3.0,6.105263157894737,1.0,2.6842105263157894,8
錯過,13,15.0,25.23076923076923,1.0,5.538461538461538,0.0,0.5384615384615384,10
鏡頭,11,7.0,8.545454545454545,0.0,0.6363636363636364,0.0,0.18181818181818182,4
開心,58,36.0,137.82758620689654,2.0,11.310344827586206,0.0,2.1551724137931036,17
開放,13,17.0,24.923076923076923,1.0,4.923076923076923,0.0,0.9230769230769231,8
開發,21,2.0,15.428571428571429,0.0,3.0,0.0,0.0,7
閱讀,16,43.0,66.25,4.0,7.125,0.0,0.9375,6
關注,17,25.0,33.88235294117647,1.0,19.058823529411764,1.0,0.9411764705882353,8
關稅,23,0.0,1.173913043478261,0.0,0.8695652173913043,0.0,0.0,1
關鍵,49,15.0,26.20408163265306,1.0,4.510204081632653,0.0,0.7755102040816326,9
附上,10,13.0,23.7,3.5,21.7,0.0,0.3,3
附近,10,104.5,137.2,12.0,20.4,1.0,0.9,5
降低,14,17.5,61.857142857142854,1.5,3.2142857142857144,0.0,1.5,9
限定,10,12.5,30.6,2.0,5.9,0.5,2.3,4
限時,16,4.0,24.0625,0.0,2.5,0.0,0.625,6
限量,15,31.0,29.866666666666667,1.0,4.133333333333334,0.0,2.6666666666666665,6
陪伴,15,29.0,32.8,3.0,5.533333333333333,0.0,0.5333333333333333,8
階段,19,8.0,15.210526315789474,0.0,0.8421052631578947,0.0,0.3157894736842105,9
雞排,28,100.0,119.75,10.5,13.285714285714286,1.0,1.0714285714285714,1
電商,22,57.0,114.45454545454545,4.0,13.590909090909092,1.5,2.0454545454545454,3
需求,38,30.0,88.05263157894737,3.0,5.342105263157895,1.0,2.8947368421052633,15
需要,128,19.5,36.2265625,1.0,9.1328125,0.0,0.609375,22
靈的,11,1.0,5.818181818181818,0.0,1.1818181818181819,0.0,0.09090909090909091,2
靈魂,14,10.5,28.142857142857142,0.5,26.071428571428573,0.0,0.35714285714285715,6
青年,12,12.5,21.666666666666668,1.5,1.5833333333333333,1.5,1.9166666666666667,2
順利,20,24.5,32.25,2.5,5.35,0.0,0.3,10
預測,12,0.0,3.8333333333333335,0.0,0.9166666666666666,0.0,0.08333333333333333,3
預算,25,11.0,18.36,0.0,3.0,0.0,0.28,8
預購,17,20.0,58.05882352941177,0.0,3.176470588235294,0.0,1.3529411764705883,5
領取,13,2.0,6.3076923076923075,0.0,0.46153846153846156,0.0,0.38461538461538464,6
領域,21,13.0,18.19047619047619,1.0,2.857142857142857,0.0,0.09523809523809523,9
顏色,11,36.0,253.8181818181818,6.0,10.636363636363637,2.0,4.818181818181818,7
願意,77,22.0,71.92207792207792,1.0,12.727272727272727,0.0,0.6623376623376623,17
顧好,10,55.0,66.5,0.5,5.7,0.0,0.4,4
風格,30,38.0,145.6,2.5,6.266666666666667,0.5,5.5,7
風險,11,18.0,148.27272727272728,0.0,2.6363636363636362,0.0,4.363636363636363,6
食物,10,130.0,133.4,8.5,46.3,1.0,4.0,5
飲料,13,49.0,55.0,2.0,9.615384615384615,0.0,2.076923076923077,7
飾品,16,22.0,30.875,1.0,3.5625,0.0,0.4375,1
香氣,17,17.0,29.0,3.0,5.176470588235294,0.0,0.47058823529411764,6
香港,11,26.0,21.818181818181817,3.0,3.1818181818181817,1.0,0.5454545454545454,5
體驗,39,18.0,35.64102564102564,2.0,5.153846153846154,0.0,1.4871794871794872,11
高雄,32,23.0,79.5625,3.0,13.53125,1.0,8.78125,6
鮮奶生,12,24.0,23.5,2.5,3.0,3.0,2.9166666666666665,1
默默,19,27.0,36.10526315789474,3.0,9.421052631578947,0.0,0.5789473684210527,14
點擊,15,8.0,15.666666666666666,0.0,0.8666666666666667,0.0,0.8,5
鼓勵,29,34.0,53.0,8.0,22.82758620689655,0.0,0.6551724137931034,9
