words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean,distinct_creators
整合,11,2.0,2.6363636363636362,0.0,0.45454545454545453,0.0,0.09090909090909091,3
整理,16,2.0,3.1875,0.0,0.625,0.0,0.0,8
數位,23,2.0,4.782608695652174,1.0,1.391304347826087,0.0,0.043478260869565216,3
數據,19,1.0,6.842105263157895,0.0,2.0526315789473686,0.0,0.10526315789473684,4
數量,34,0.0,0.14705882352941177,0.0,0.0,0.0,0.0,2
文案,15,3.0,21.466666666666665,1.0,6.333333333333333,0.0,0.2,7
斜槓,18,4.5,5.222222222222222,1.0,2.7777777777777777,0.0,0.0,2
新品,50,0.0,0.5,0.0,0.12,0.0,0.0,5
新年,28,0.0,2.2857142857142856,0.0,0.5357142857142857,0.0,0.0,5
新手,16,1.0,5.125,0.0,1.25,0.0,0.125,7
方便,13,0.0,2.230769230769231,0.0,0.38461538461538464,0.0,0.07692307692307693,5
方向,22,3.0,24.681818181818183,0.0,1.8181818181818181,0.0,2.1363636363636362,7
方法,13,3.0,5.923076923076923,0.0,1.4615384615384615,0.0,0.07692307692307693,6
日常,52,0.0,2.0,0.0,0.17307692307692307,0.0,0.019230769230769232,9
日期,10,0.0,1.6,1.0,1.4,0.0,0.1,3
早安,17,4.0,16.0,0.0,28.529411764705884,0.0,0.7058823529411765,6
明天,12,3.5,30.666666666666668,1.0,8.083333333333334,0.0,0.08333333333333333,8
昨天,10,8.5,33.1,1.5,3.4,0.0,0.2,5
是否,11,4.0,5.818181818181818,2.0,2.8181818181818183,0.0,0.2727272727272727,5
晚上,20,1.0,11.4,1.0,4.75,0.0,0.1,8
暸解,10,15.5,20.1,1.5,2.1,0.0,0.5,1
更新,50,7.5,8.94,2.0,4.54,0.0,0.12,6
有些,14,3.5,12.5,0.0,2.9285714285714284,0.0,0.07142857142857142,5
有喜,19,0.0,18.63157894736842,0.0,0.8947368421052632,0.0,0.8421052631578947,2
有點,15,9.0,46.13333333333333,1.0,1.8,0.0,0.4,8
朋友,37,3.0,27.81081081081081,1.0,2.1621621621621623,0.0,0.7027027027027027,12
服務,25,4.0,13.88,1.0,2.0,0.0,0.28,8
期待,22,3.5,33.09090909090909,1.0,25.5,0.0,0.6818181818181818,12
未來,19,9.0,38.31578947368421,1.0,3.0526315789473686,0.0,0.21052631578947367,6
本業,13,1.0,1.0769230769230769,0.0,0.15384615384615385,0.0,0.0,1
柔軟,23,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,1
根本,16,4.0,8.5625,0.0,2.25,0.0,0.1875,10
業務,18,0.0,1.7222222222222223,0.0,0.6111111111111112,0.0,0.0,4
機會,28,9.5,33.5,5.0,20.0,0.0,0.25,10
款式,27,0.0,1.3703703703703705,0.0,0.8148148148148148,0.0,0.37037037037037035,3
歡迎,74,2.0,7.418918918918919,0.0,3.5,0.0,0.22972972972972974,13
歡都,14,0.0,0.5,0.0,0.6428571428571429,0.0,0.21428571428571427,1
正式,10,4.5,58.9,4.5,38.3,0.0,5.2,5
每天,114,5.0,10.368421052631579,1.0,7.149122807017544,0.0,0.07017543859649122,17
氣質,26,0.0,0.7307692307692307,0.0,0.07692307692307693,0.0,0.0,3
水晶,19,3.0,3.3684210526315788,0.0,1.263157894736842,0.0,0.21052631578947367,3
決定,24,5.0,45.833333333333336,2.0,11.416666666666666,0.0,0.25,9
活動,46,1.0,5.413043478260869,0.0,1.6304347826086956,0.0,0.08695652173913043,10
流程,18,3.0,5.722222222222222,1.0,1.5555555555555556,0.0,0.3333333333333333,5
流行,10,0.5,3.0,1.0,5.8,0.0,0.1,2
流量,47,3.0,13.382978723404255,1.0,11.46808510638298,0.0,0.2765957446808511,12
清楚,16,3.0,6.3125,0.0,0.8125,0.0,0.0625,9
準備,36,5.0,24.805555555555557,1.0,4.333333333333333,0.0,0.3333333333333333,14
溫柔,22,2.0,2.590909090909091,0.0,0.45454545454545453,0.0,0.4090909090909091,4
滿千免,32,0.0,0.09375,0.0,0.0,0.0,0.0,1
滿滿,16,1.5,4.1875,0.0,4.125,0.0,0.0,6
漂亮,13,7.0,12.76923076923077,1.0,3.5384615384615383,0.0,0.0,5
演算法,10,1.5,2.8,0.0,1.0,0.0,0.2,5
漲粉,17,9.0,13.529411764705882,7.0,13.176470588235293,0.0,0.29411764705882354,6
無法,14,2.0,4.142857142857143,0.0,2.2142857142857144,0.0,0.07142857142857142,9
焦慮,22,3.0,16.272727272727273,0.0,2.727272727272727,0.0,0.5454545454545454,9
照燈,16,0.5,0.75,0.0,0.0,0.0,0.375,1
爆單,35,16.0,18.885714285714286,30.0,23.685714285714287,0.0,0.05714285714285714,5
版型,14,0.0,2.7857142857142856,0.0,0.0,0.0,0.0,2
版面,16,0.0,6.5,0.0,0.5625,0.0,0.25,3
狀態,14,2.0,6.214285714285714,0.0,0.7857142857142857,0.0,0.21428571428571427,7
現場,11,2.0,23.90909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,4
現貨,22,1.0,4.045454545454546,0.0,2.1363636363636362,0.0,0.22727272727272727,4
理解,12,3.0,15.833333333333334,0.0,3.8333333333333335,0.0,0.4166666666666667,6
生命,10,2.0,1.9,0.0,0.3,0.0,0.2,5
生活,39,3.0,31.128205128205128,0.0,19.307692307692307,0.0,0.28205128205128205,13
產品,25,2.0,7.24,0.0,0.52,0.0,0.08,5
產業,10,3.5,8.7,0.0,1.9,0.0,0.1,6
甲高品,12,0.0,0.5,0.0,0.75,0.0,0.25,1
男孩,13,1.0,0.9230769230769231,0.0,0.0,0.0,0.0,2
留言,51,3.0,5.431372549019608,0.0,2.215686274509804,0.0,0.19607843137254902,16
發文,26,15.0,16.384615384615383,14.0,20.653846153846153,0.0,0.2692307692307692,4
發現,31,3.0,25.35483870967742,0.0,1.8709677419354838,0.0,0.2903225806451613,11
目前,38,5.5,27.710526315789473,2.0,14.078947368421053,0.0,0.13157894736842105,11
目標,45,4.0,15.466666666666667,1.0,14.733333333333333,0.0,0.08888888888888889,12
直到,42,7.0,10.642857142857142,2.0,5.357142857142857,0.0,0.09523809523809523,4
直接,46,3.0,15.043478260869565,0.0,8.26086956521739,0.0,0.1956521739130435,17
相信,17,4.0,14.941176470588236,0.0,16.529411764705884,0.0,0.29411764705882354,12
眉毛,11,4.0,6.7272727272727275,1.0,1.0,0.0,0.09090909090909091,1
看看,15,8.0,24.333333333333332,1.0,13.133333333333333,0.0,0.06666666666666667,9
知識,23,4.0,13.347826086956522,1.0,6.304347826086956,0.0,0.2608695652173913,7
確定,11,2.0,7.0,1.0,1.0,0.0,0.09090909090909091,5
社群,26,2.0,7.653846153846154,0.0,1.5,0.0,0.2692307692307692,6
私域,10,2.0,1.9,0.0,0.1,0.0,0.0,1
私訊,115,0.0,2.1478260869565218,0.0,0.21739130434782608,0.0,0.09565217391304348,14
秋冬,20,0.0,0.3,0.0,0.1,0.0,0.0,2
程式,14,1.5,5.214285714285714,0.0,2.2857142857142856,0.0,0.5714285714285714,3
穩定,12,2.0,4.333333333333333,0.0,0.6666666666666666,0.0,0.16666666666666666,7
空間,11,3.0,6.2727272727272725,0.0,0.7272727272727273,0.0,0.18181818181818182,6
穿戴,48,0.0,0.5208333333333334,0.0,0.5625,0.0,0.08333333333333333,1
突然,21,8.0,46.333333333333336,1.0,5.142857142857143,0.0,0.09523809523809523,8
童裝,49,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,3
第一,28,4.0,28.964285714285715,0.5,15.035714285714286,0.0,1.9642857142857142,16
第一次,16,7.0,36.6875,0.5,4.3125,0.0,0.1875,10
第二,12,1.5,2.9166666666666665,0.0,0.16666666666666666,0.0,0.0,6
等候,33,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,1
答案,20,2.0,4.7,0.0,1.1,0.0,0.05,8
策略,21,2.0,11.476190476190476,0.0,3.5714285714285716,0.0,0.5238095238095238,5
管理,11,3.0,15.727272727272727,0.0,3.272727272727273,0.0,0.18181818181818182,4
簡單,16,2.0,5.4375,0.0,1.3125,0.0,0.0,9
粉絲,12,16.0,28.0,10.0,9.75,0.0,0.25,6
精準,14,2.0,1.6428571428571428,0.0,0.42857142857142855,0.0,0.07142857142857142,5
系列,11,7.0,45.18181818181818,0.0,4.7272727272727275,0.0,0.8181818181818182,6
系統,27,2.0,3.2222222222222223,0.0,0.5555555555555556,0.0,0.1111111111111111,9
累積,16,1.5,5.0,0.0,0.5,0.0,0.125,9
