words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean,distinct_creators,frequency,quadrant
時刻,17,22.0,58.23529411764706,2.0,7.647058823529412,0.0,0.5294117647058824,8,17,Blue Ocean (藍海詞)
晚上,37,21.0,35.78378378378378,3.0,9.783783783783784,0.0,0.8378378378378378,15,37,Star (明星詞)
智慧,22,0.0,19.272727272727273,0.0,1.6818181818181819,0.0,0.18181818181818182,3,22,Red Ocean (紅海詞)
曝光,33,9.0,23.90909090909091,0.0,26.181818181818183,0.0,0.6060606060606061,14,33,Red Ocean (紅海詞)
更好,38,19.0,32.921052631578945,1.0,2.6052631578947367,0.0,0.42105263157894735,10,38,Star (明星詞)
更新,20,12.5,16.4,0.0,2.2,0.0,0.35,10,20,Red Ocean (紅海詞)
曾經,13,7.0,47.84615384615385,0.0,4.384615384615385,0.0,0.46153846153846156,6,13,Avoid (避開)
最大,27,15.0,19.74074074074074,1.0,4.962962962962963,0.0,0.07407407407407407,13,27,Red Ocean (紅海詞)
最好,22,18.5,79.0909090909091,1.5,6.954545454545454,0.0,1.8636363636363635,13,22,Red Ocean (紅海詞)
最高,31,1.0,29.580645161290324,0.0,6.032258064516129,0.0,0.22580645161290322,9,31,Red Ocean (紅海詞)
會回,28,9.0,12.214285714285714,5.5,10.035714285714286,0.0,0.03571428571428571,1,28,Red Ocean (紅海詞)
有些,47,4.0,24.595744680851062,0.0,3.0851063829787235,0.0,0.3191489361702128,17,47,Red Ocean (紅海詞)
有什麼,10,11.5,33.9,4.5,6.1,0.0,0.3,10,10,Avoid (避開)
有感,14,11.5,22.714285714285715,1.0,3.5714285714285716,0.0,0.35714285714285715,11,14,Avoid (避開)
有效,28,18.5,18.428571428571427,1.0,4.857142857142857,0.0,0.14285714285714285,10,28,Red Ocean (紅海詞)
有空,11,25.0,27.09090909090909,3.0,6.909090909090909,0.0,0.5454545454545454,7,11,Blue Ocean (藍海詞)
有興趣,11,14.0,21.454545454545453,2.0,12.818181818181818,0.0,0.2727272727272727,8,11,Avoid (避開)
有趣,23,15.0,52.78260869565217,1.0,3.608695652173913,0.0,2.608695652173913,14,23,Red Ocean (紅海詞)
有限,11,15.0,32.0,2.0,3.5454545454545454,0.0,0.36363636363636365,7,11,Avoid (避開)
有點,36,24.5,85.0,2.0,6.444444444444445,0.0,2.361111111111111,17,36,Star (明星詞)
朋友,150,19.5,49.46,2.0,12.24,0.0,1.26,24,150,Star (明星詞)
服務,37,6.0,16.864864864864863,1.0,3.324324324324324,0.0,0.2702702702702703,17,37,Red Ocean (紅海詞)
期待,51,16.0,27.96078431372549,0.0,5.921568627450981,0.0,0.49019607843137253,18,51,Red Ocean (紅海詞)
未來,54,9.0,44.407407407407405,1.0,5.666666666666667,0.0,0.42592592592592593,20,54,Red Ocean (紅海詞)
本來,14,23.0,41.0,2.5,6.285714285714286,0.0,3.7142857142857144,10,14,Blue Ocean (藍海詞)
本身,21,24.0,55.095238095238095,3.0,7.428571428571429,0.0,1.1904761904761905,13,21,Star (明星詞)
材質,11,8.0,23.818181818181817,1.0,6.181818181818182,0.0,0.8181818181818182,7,11,Avoid (避開)
果物,39,41.0,47.64102564102564,2.0,14.35897435897436,2.0,3.230769230769231,1,39,Star (明星詞)
果醬,12,51.5,76.75,5.5,17.5,3.0,3.1666666666666665,1,12,Blue Ocean (藍海詞)
某個,12,5.0,16.416666666666668,0.5,4.75,0.0,0.08333333333333333,7,12,Avoid (避開)
核心,18,5.5,7.055555555555555,0.0,1.1666666666666667,0.0,0.5555555555555556,8,18,Red Ocean (紅海詞)
根本,26,11.5,33.11538461538461,1.0,1.8076923076923077,0.0,0.2692307692307692,13,26,Red Ocean (紅海詞)
框架,11,9.0,14.454545454545455,2.0,3.1818181818181817,0.0,0.0,4,11,Avoid (避開)
案子,27,24.0,29.14814814814815,2.0,4.7407407407407405,0.0,2.3703703703703702,6,27,Star (明星詞)
森蜜,53,51.0,56.0377358490566,6.0,18.943396226415093,2.0,3.7735849056603774,1,53,Star (明星詞)
業務,10,23.0,90.1,7.0,14.7,1.0,0.9,6,10,Blue Ocean (藍海詞)
業績,15,66.0,103.93333333333334,7.0,17.866666666666667,1.0,4.133333333333334,5,15,Blue Ocean (藍海詞)
標準,11,14.0,26.90909090909091,1.0,3.4545454545454546,0.0,0.18181818181818182,4,11,Avoid (避開)
模式,23,12.0,22.0,1.0,6.217391304347826,0.0,0.21739130434782608,10,23,Red Ocean (紅海詞)
樣子,24,20.5,165.20833333333334,3.5,13.458333333333334,0.0,2.7083333333333335,12,24,Star (明星詞)
機器,11,11.0,73.45454545454545,0.0,7.363636363636363,0.0,1.9090909090909092,6,11,Avoid (避開)
機會,63,11.0,26.238095238095237,1.0,3.888888888888889,0.0,0.30158730158730157,20,63,Red Ocean (紅海詞)
歡迎,60,25.5,51.95,4.0,39.733333333333334,0.5,1.3166666666666667,17,60,Star (明星詞)
正式,13,24.0,123.6923076923077,4.0,31.615384615384617,0.0,19.23076923076923,9,13,Blue Ocean (藍海詞)
每天,118,24.0,57.8728813559322,3.5,17.550847457627118,0.0,1.2542372881355932,25,118,Star (明星詞)
每日,10,12.0,46.2,2.0,57.2,0.0,1.7,5,10,Avoid (避開)
毛利,18,86.0,78.16666666666667,4.0,8.166666666666666,3.0,2.888888888888889,4,18,Star (明星詞)
毛衣,11,101.0,148.0,10.0,9.636363636363637,2.0,2.5454545454545454,2,11,Blue Ocean (藍海詞)
水果,26,61.0,180.84615384615384,7.0,10.923076923076923,4.0,8.73076923076923,6,26,Star (明星詞)
水瓶,14,9.0,26.857142857142858,0.0,19.357142857142858,0.0,0.35714285714285715,1,14,Avoid (避開)
永遠,20,10.0,20.15,1.0,7.35,0.0,0.05,11,20,Red Ocean (紅海詞)
決定,42,18.0,41.61904761904762,1.0,6.428571428571429,0.0,0.6666666666666666,16,42,Red Ocean (紅海詞)
沒人,19,13.0,36.578947368421055,0.0,5.421052631578948,1.0,0.7894736842105263,11,19,Red Ocean (紅海詞)
沒關,21,26.0,101.52380952380952,5.0,9.238095238095237,0.0,3.0476190476190474,15,21,Star (明星詞)
油霜,15,25.0,29.666666666666668,4.0,4.0,0.0,0.0,1,15,Blue Ocean (藍海詞)
注意,21,23.0,87.9047619047619,2.0,6.809523809523809,0.0,2.380952380952381,15,21,Star (明星詞)
洗澡,10,23.0,157.0,4.0,9.4,0.0,1.0,4,10,Blue Ocean (藍海詞)
活動,75,16.0,26.546666666666667,1.0,5.373333333333333,0.0,1.1333333333333333,19,75,Red Ocean (紅海詞)
活動通,11,1.0,1.6363636363636365,0.0,0.18181818181818182,0.0,0.0,2,11,Avoid (避開)
流程,15,9.0,17.733333333333334,0.0,2.0,0.0,0.2,8,15,Avoid (避開)
流量,91,23.0,39.15384615384615,4.0,21.032967032967033,0.0,1.1318681318681318,17,91,Star (明星詞)
浪漫,10,26.0,45.7,2.0,4.4,0.5,5.6,5,10,Blue Ocean (藍海詞)
浪費,14,11.5,17.928571428571427,1.5,2.2857142857142856,0.0,0.07142857142857142,7,14,Avoid (避開)
消失,19,32.0,38.73684210526316,6.0,10.526315789473685,0.0,0.21052631578947367,9,19,Star (明星詞)
消費,11,12.0,18.272727272727273,2.0,3.272727272727273,0.0,0.18181818181818182,3,11,Avoid (避開)
消費者,26,22.0,61.65384615384615,1.5,3.769230769230769,0.0,2.730769230769231,8,26,Star (明星詞)
清楚,40,22.0,50.6,1.0,3.775,0.0,1.525,13,40,Star (明星詞)
減少,12,13.5,32.833333333333336,1.0,3.1666666666666665,0.0,0.6666666666666666,7,12,Avoid (避開)
測試,22,9.5,28.636363636363637,0.0,1.4545454545454546,0.0,1.1818181818181819,6,22,Red Ocean (紅海詞)
湯匙,10,7.0,72.4,2.0,2.7,0.0,3.3,3,10,Avoid (避開)
準備,54,16.5,48.166666666666664,2.0,6.833333333333333,0.0,0.8333333333333334,20,54,Red Ocean (紅海詞)
溫柔,23,3.0,7.217391304347826,0.0,0.4782608695652174,0.0,0.043478260869565216,4,23,Red Ocean (紅海詞)
滿滿,13,23.0,66.61538461538461,1.0,6.153846153846154,0.0,1.9230769230769231,9,13,Blue Ocean (藍海詞)
滿足,12,20.0,75.25,3.0,6.833333333333333,0.0,0.8333333333333334,7,12,Blue Ocean (藍海詞)
漂亮,17,6.0,25.176470588235293,0.0,2.9411764705882355,0.0,0.8235294117647058,7,17,Avoid (避開)
演算法,15,10.0,10.733333333333333,0.0,2.7333333333333334,0.0,0.06666666666666667,7,15,Avoid (避開)
演講,12,3.0,6.583333333333333,0.0,1.3333333333333333,0.0,0.25,3,12,Avoid (避開)
漲粉,37,12.0,20.62162162162162,7.0,20.72972972972973,0.0,0.2972972972972973,5,37,Red Ocean (紅海詞)
烘焙,34,40.0,47.8235294117647,10.5,38.23529411764706,1.0,0.9705882352941176,2,34,Star (明星詞)
無法,24,9.0,17.458333333333332,2.0,2.1666666666666665,0.0,1.125,10,24,Red Ocean (紅海詞)
無論,16,6.5,15.875,0.0,1.5,0.0,0.6875,10,16,Avoid (避開)
焦慮,26,19.5,27.384615384615383,1.0,3.076923076923077,0.0,0.5384615384615384,11,26,Star (明星詞)
照片,17,85.0,76.6470588235294,7.0,33.588235294117645,0.0,1.588235294117647,11,17,Blue Ocean (藍海詞)
照顧,10,37.5,36.4,1.0,2.5,0.0,0.3,5,10,Blue Ocean (藍海詞)
熱情,21,23.0,42.42857142857143,3.0,13.428571428571429,0.0,0.8095238095238095,9,21,Star (明星詞)
燈箱,13,12.0,204.69230769230768,0.0,63.38461538461539,0.0,1.2307692307692308,2,13,Avoid (避開)
燕麥,39,12.0,138.02564102564102,3.0,33.35897435897436,1.0,1.4871794871794872,1,39,Red Ocean (紅海詞)
營收,28,29.0,80.10714285714286,8.0,13.321428571428571,0.5,1.9285714285714286,6,28,Star (明星詞)
營業,18,71.0,81.0,5.5,15.444444444444445,0.5,0.7777777777777778,6,18,Star (明星詞)
爆單,17,49.0,65.82352941176471,65.0,86.3529411764706,1.0,2.823529411764706,4,17,Blue Ocean (藍海詞)
爸爸,11,36.0,75.54545454545455,1.0,4.7272727272727275,0.0,0.09090909090909091,4,11,Blue Ocean (藍海詞)
特定,48,0.0,1.375,0.0,0.5208333333333334,0.0,0.0,2,48,Red Ocean (紅海詞)
特色,16,19.0,29.875,2.0,4.1875,0.0,1.5,8,16,Blue Ocean (藍海詞)
特質,10,7.0,99.6,0.0,6.9,0.0,0.1,5,10,Avoid (避開)
狀態,16,18.0,27.8125,2.0,21.1875,0.0,0.25,9,16,Avoid (避開)
狀況,21,24.0,48.904761904761905,2.0,13.142857142857142,0.0,0.9047619047619048,7,21,Star (明星詞)
獲利,22,5.0,30.363636363636363,0.0,3.6818181818181817,0.0,0.8181818181818182,4,22,Red Ocean (紅海詞)
獲得,18,20.0,117.61111111111111,0.0,34.94444444444444,0.0,0.9444444444444444,8,18,Star (明星詞)
珍惜,12,10.5,23.083333333333332,0.5,1.6666666666666667,0.0,0.16666666666666666,5,12,Avoid (避開)
現場,25,12.0,42.56,2.0,3.0,0.0,1.0,9,25,Red Ocean (紅海詞)
現實,25,5.0,17.52,0.0,2.52,0.0,0.2,9,25,Red Ocean (紅海詞)
現貨,15,19.0,91.06666666666666,2.0,7.6,2.0,2.066666666666667,6,15,Blue Ocean (藍海詞)
理解,32,21.5,47.03125,2.0,3.6875,0.0,1.03125,13,32,Star (明星詞)
環境,16,22.0,78.875,2.0,9.0,0.0,0.3125,8,16,Blue Ocean (藍海詞)
甜點,17,18.0,29.058823529411764,12.0,23.529411764705884,0.0,0.7647058823529411,5,17,Avoid (避開)
生意,24,75.0,111.54166666666667,6.0,10.125,0.0,0.7083333333333334,12,24,Star (明星詞)
生成,29,8.0,19.96551724137931,0.0,1.896551724137931,0.0,0.9655172413793104,10,29,Red Ocean (紅海詞)
生日,13,13.0,71.53846153846153,1.0,53.23076923076923,0.0,2.3846153846153846,7,13,Avoid (避開)
生活,127,15.0,29.37795275590551,1.0,3.8661417322834644,0.0,0.7165354330708661,21,127,Red Ocean (紅海詞)
產品,85,21.0,74.51764705882353,2.0,21.976470588235294,0.0,2.9411764705882355,20,85,Star (明星詞)
產業,11,9.0,79.45454545454545,3.0,3.4545454545454546,0.0,0.9090909090909091,8,11,Avoid (避開)
用心,11,33.0,115.45454545454545,2.0,6.090909090909091,1.0,2.5454545454545454,8,11,Blue Ocean (藍海詞)
用戶,16,5.0,6.0,0.0,0.0,0.0,0.0,5,16,Avoid (避開)
申請,26,1.0,4.1923076923076925,0.0,0.34615384615384615,0.0,0.038461538461538464,4,26,Red Ocean (紅海詞)
留下,13,12.0,22.153846153846153,1.0,1.3846153846153846,0.0,0.07692307692307693,8,13,Avoid (避開)
留給,10,10.5,28.9,0.5,1.8,0.0,0.7,7,10,Avoid (避開)
留言,107,4.0,39.495327102803735,0.0,26.91588785046729,0.0,0.8691588785046729,22,107,Red Ocean (紅海詞)
畫面,31,23.0,90.96774193548387,2.0,2.5806451612903225,0.0,4.67741935483871,10,31,Star (明星詞)
當下,20,33.5,167.35,1.0,7.4,0.0,0.55,9,20,Star (明星詞)
當你,27,22.0,27.333333333333332,1.0,2.0,0.0,0.3333333333333333,10,27,Star (明星詞)
當初,10,41.0,185.9,3.0,15.8,0.0,0.4,5,10,Blue Ocean (藍海詞)
當成,11,4.0,25.181818181818183,1.0,0.5454545454545454,0.0,2.727272727272727,8,11,Avoid (避開)
當時,25,46.0,260.52,11.0,17.84,1.0,2.68,8,25,Star (明星詞)
當然,23,29.0,85.69565217391305,2.0,6.826086956521739,0.0,2.5652173913043477,16,23,Star (明星詞)
發文,15,32.0,86.06666666666666,9.0,19.266666666666666,1.0,3.066666666666667,11,15,Blue Ocean (藍海詞)
發現,129,19.0,75.05426356589147,2.0,7.852713178294573,0.0,3.0,25,129,Star (明星詞)
發生,28,30.0,129.71428571428572,2.5,5.321428571428571,0.5,3.7857142857142856,11,28,Star (明星詞)
目前,30,42.0,63.46666666666667,6.5,23.133333333333333,0.5,1.1666666666666667,16,30,Star (明星詞)
目標,76,11.5,36.1578947368421,3.5,7.131578947368421,0.0,0.6447368421052632,11,76,Red Ocean (紅海詞)
目的,15,40.0,140.0,2.0,8.666666666666666,0.0,2.4,9,15,Blue Ocean (藍海詞)
直到,22,22.5,54.59090909090909,3.5,7.590909090909091,0.0,0.7727272727272727,11,22,Star (明星詞)
直接,81,11.0,52.48148148148148,0.0,7.617283950617284,0.0,1.0246913580246915,21,81,Red Ocean (紅海詞)
直播,13,12.0,29.23076923076923,5.0,5.0,0.0,0.5384615384615384,4,13,Avoid (避開)
相信,36,31.5,65.22222222222223,2.0,13.61111111111111,0.0,4.222222222222222,15,36,Star (明星詞)
相關,11,6.0,14.727272727272727,0.0,1.4545454545454546,0.0,0.18181818181818182,6,11,Avoid (避開)
看來,11,15.0,44.0,3.0,5.545454545454546,0.0,0.7272727272727273,7,11,Avoid (避開)
看看,31,13.0,31.35483870967742,2.0,3.5483870967741935,0.0,0.6774193548387096,15,31,Red Ocean (紅海詞)
看著,11,16.0,31.272727272727273,1.0,16.181818181818183,0.0,0.45454545454545453,7,11,Avoid (避開)
看見,14,18.0,86.78571428571429,3.5,20.285714285714285,0.0,1.5,10,14,Avoid (避開)
看起,20,37.5,127.65,3.0,7.65,1.0,3.85,12,20,Star (明星詞)
看過,16,18.0,76.9375,2.0,6.625,1.0,2.3125,14,16,Avoid (避開)
真實,34,13.5,76.73529411764706,2.5,14.117647058823529,0.5,2.411764705882353,16,34,Red Ocean (紅海詞)
真心,17,12.0,63.11764705882353,0.0,17.88235294117647,1.0,0.8823529411764706,8,17,Avoid (避開)
睡覺,10,18.0,134.7,4.5,7.8,0.0,0.1,6,10,Avoid (避開)
瞬間,27,11.0,56.629629629629626,1.0,4.666666666666667,0.0,1.8148148148148149,15,27,Red Ocean (紅海詞)
知識,14,15.0,23.285714285714285,0.5,1.2142857142857142,0.0,0.5,8,14,Avoid (避開)
研發,38,0.0,2.6315789473684212,0.0,0.6052631578947368,0.0,0.0,2,38,Red Ocean (紅海詞)
研究,18,15.5,18.77777777777778,2.5,2.7222222222222223,0.0,0.2777777777777778,12,18,Red Ocean (紅海詞)
社群,30,20.0,57.5,2.0,4.966666666666667,0.0,1.0,12,30,Star (明星詞)
神霧,13,9.0,25.692307692307693,3.0,3.0,0.0,0.0,1,13,Avoid (避開)
禮拜,11,29.0,65.0909090909091,8.0,12.090909090909092,0.0,2.4545454545454546,7,11,Blue Ocean (藍海詞)
禮物,10,14.0,51.1,1.0,29.0,0.0,1.8,8,10,Avoid (避開)
禮盒,20,18.0,56.45,2.0,3.05,1.0,2.5,4,20,Red Ocean (紅海詞)
私訊,46,3.5,45.23913043478261,0.0,8.08695652173913,0.0,1.326086956521739,17,46,Red Ocean (紅海詞)
穩定,42,17.0,58.476190476190474,1.0,6.214285714285714,0.0,0.6904761904761905,13,42,Red Ocean (紅海詞)
空間,33,32.0,95.96969696969697,4.0,7.878787878787879,1.0,2.0606060606060606,11,33,Star (明星詞)
突然,49,13.0,51.12244897959184,1.0,4.326530612244898,0.0,1.183673469387755,19,49,Red Ocean (紅海詞)
突破,30,3.5,48.86666666666667,0.0,8.0,0.0,1.3,12,30,Red Ocean (紅海詞)
立刻,13,4.0,18.846153846153847,0.0,1.5384615384615385,0.0,0.3076923076923077,7,13,Avoid (避開)
立即,12,8.0,23.083333333333332,0.0,4.166666666666667,0.0,0.5,5,12,Avoid (避開)
競爭,17,5.0,15.0,1.0,1.1764705882352942,0.0,0.058823529411764705,7,17,Avoid (避開)
符合,26,25.0,82.15384615384616,1.0,4.923076923076923,0.0,3.5,10,26,Star (明星詞)
第一,63,27.0,89.61904761904762,2.0,14.80952380952381,0.0,5.444444444444445,21,63,Star (明星詞)
第一次,38,26.5,62.8421052631579,5.5,18.789473684210527,0.0,0.9210526315789473,15,38,Star (明星詞)
第一步,10,13.0,71.7,4.0,8.4,0.0,1.8,10,10,Avoid (避開)
第二,14,13.0,48.07142857142857,2.5,6.142857142857143,0.0,1.7142857142857142,10,14,Avoid (避開)
等等,13,30.0,54.23076923076923,7.0,11.846153846153847,0.0,0.3076923076923077,11,13,Blue Ocean (藍海詞)
答案,21,10.0,44.76190476190476,2.0,2.5714285714285716,0.0,1.2857142857142858,10,21,Red Ocean (紅海詞)
策略,54,5.0,13.5,0.0,2.1296296296296298,0.0,0.25925925925925924,10,54,Red Ocean (紅海詞)
管理,16,13.5,58.25,1.0,11.0,0.0,3.125,10,16,Avoid (避開)
節奏,11,19.0,34.81818181818182,2.0,4.7272727272727275,0.0,1.1818181818181819,8,11,Blue Ocean (藍海詞)
節能,15,0.0,0.6,0.0,0.13333333333333333,0.0,0.06666666666666667,1,15,Avoid (避開)
簡單,54,14.5,31.09259259259259,1.0,6.092592592592593,0.0,1.1296296296296295,21,54,Red Ocean (紅海詞)
粉絲,11,51.0,53.27272727272727,6.0,19.363636363636363,1.0,1.0909090909090908,7,11,Blue Ocean (藍海詞)
精油,20,21.0,24.3,4.0,4.5,0.0,0.0,1,20,Star (明星詞)
精準,11,6.0,6.363636363636363,0.0,0.09090909090909091,0.0,0.18181818181818182,4,11,Avoid (避開)
系列,12,27.0,70.5,3.0,4.0,1.0,5.083333333333333,8,12,Blue Ocean (藍海詞)
系統,35,2.0,14.028571428571428,0.0,0.9428571428571428,0.0,1.6571428571428573,9,35,Red Ocean (紅海詞)
紀錄,17,24.0,73.11764705882354,3.0,18.352941176470587,0.0,0.8235294117647058,9,17,Blue Ocean (藍海詞)
納管,48,0.0,1.2291666666666667,0.0,0.5625,0.0,0.0,1,48,Red Ocean (紅海詞)
素材,43,22.0,114.5813953488372,1.0,3.511627906976744,0.0,4.604651162790698,7,43,Star (明星詞)
累積,61,10.0,23.852459016393443,2.0,13.573770491803279,0.0,0.5901639344262295,17,61,Red Ocean (紅海詞)
細節,23,24.0,74.8695652173913,3.0,8.130434782608695,0.0,3.9565217391304346,11,23,Star (明星詞)
結合,15,0.0,10.4,0.0,0.8,0.0,0.06666666666666667,5,15,Avoid (避開)
結帳,13,14.0,14.615384615384615,3.0,3.076923076923077,0.0,0.6153846153846154,5,13,Avoid (避開)
結束,28,12.0,38.535714285714285,2.0,11.25,0.0,0.5,15,28,Red Ocean (紅海詞)
給予,11,30.0,47.18181818181818,0.0,4.0,0.0,0.45454545454545453,5,11,Blue Ocean (藍海詞)
給你,12,3.0,6.25,0.0,1.25,0.0,0.08333333333333333,7,12,Avoid (避開)
經歷,17,29.0,94.29411764705883,2.0,10.117647058823529,0.0,0.5294117647058824,6,17,Blue Ocean (藍海詞)
經營,85,23.0,65.45882352941176,3.0,18.894117647058824,0.0,1.0470588235294118,16,85,Star (明星詞)
經過,13,20.0,56.07692307692308,4.0,8.461538461538462,1.0,1.0769230769230769,11,13,Blue Ocean (藍海詞)
經驗,39,15.0,42.53846153846154,3.0,5.0,0.0,0.8461538461538461,16,39,Red Ocean (紅海詞)
綠色,14,0.0,17.285714285714285,0.0,1.5714285714285714,0.0,0.6428571428571429,3,14,Avoid (避開)
網站,25,12.0,48.72,3.0,5.0,0.0,7.6,7,25,Red Ocean (紅海詞)
網路,24,20.5,56.333333333333336,2.0,6.25,0.0,4.458333333333333,9,24,Star (明星詞)
緊張,11,18.0,69.54545454545455,4.0,5.909090909090909,0.0,0.9090909090909091,9,11,Avoid (避開)
線上,10,12.0,14.8,0.0,2.4,0.0,0.4,9,10,Avoid (避開)
練習,16,10.5,19.5,0.5,1.8125,0.0,0.25,6,16,Avoid (避開)
美國,12,1.0,5.75,3.5,3.0,0.0,0.0,3,12,Avoid (避開)
美國加,12,0.0,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,1,12,Avoid (避開)
美美,11,22.0,41.27272727272727,2.0,3.727272727272727,1.0,1.3636363636363635,4,11,Blue Ocean (藍海詞)
美食,17,27.0,103.94117647058823,3.0,17.176470588235293,1.0,15.117647058823529,10,17,Blue Ocean (藍海詞)
習慣,29,15.0,41.10344827586207,1.0,5.275862068965517,0.0,0.13793103448275862,14,29,Red Ocean (紅海詞)
翻譯,11,11.0,45.0,0.0,2.1818181818181817,1.0,8.727272727272727,6,11,Avoid (避開)
老實,15,41.0,77.86666666666666,12.0,21.2,0.0,0.8,8,15,Blue Ocean (藍海詞)
老師,60,27.5,28.45,2.5,17.8,0.0,0.26666666666666666,12,60,Star (明星詞)
而已,10,18.0,59.6,0.5,3.6,0.0,0.3,6,10,Avoid (避開)
聊天,23,23.0,35.34782608695652,2.0,4.086956521739131,0.0,0.782608695652174,13,23,Star (明星詞)
聊聊,17,8.0,61.588235294117645,0.0,3.823529411764706,0.0,2.2941176470588234,11,17,Avoid (避開)
聖誕節,13,29.0,100.92307692307692,8.0,65.76923076923077,1.0,2.0,9,13,Blue Ocean (藍海詞)
肌膚,10,8.5,16.2,1.0,2.3,1.0,1.4,3,10,Avoid (避開)
背景,13,33.0,98.76923076923077,4.0,4.384615384615385,0.0,4.461538461538462,5,13,Blue Ocean (藍海詞)
能力,46,17.0,25.217391304347824,3.0,6.239130434782608,0.0,0.6304347826086957,16,46,Red Ocean (紅海詞)
能量,26,6.0,12.307692307692308,0.0,0.9230769230769231,0.0,0.19230769230769232,9,26,Red Ocean (紅海詞)
脆友,24,23.0,54.166666666666664,3.5,14.083333333333334,1.0,1.875,7,24,Star (明星詞)
脆脆,11,12.0,90.54545454545455,0.0,35.27272727272727,0.0,0.6363636363636364,1,11,Avoid (避開)
自信,12,3.5,17.25,0.0,0.4166666666666667,0.0,0.4166666666666667,5,12,Avoid (避開)
自動,16,0.5,3.5625,0.0,0.1875,0.0,0.1875,4,16,Avoid (避開)
自動化,13,9.0,24.076923076923077,0.0,1.2307692307692308,0.0,3.5384615384615383,5,13,Avoid (避開)
自媒體,21,5.0,16.61904761904762,0.0,2.9047619047619047,0.0,2.380952380952381,6,21,Red Ocean (紅海詞)
自我,22,6.0,85.0,0.0,2.772727272727273,0.0,0.5,10,22,Red Ocean (紅海詞)
自然,28,32.5,47.142857142857146,1.0,6.035714285714286,0.0,2.75,13,28,Star (明星詞)
自由,45,10.0,17.333333333333332,0.0,1.6444444444444444,0.0,0.2,15,45,Red Ocean (紅海詞)
至少,17,22.0,39.11764705882353,2.0,5.176470588235294,0.0,0.5294117647058824,11,17,Blue Ocean (藍海詞)
興趣,19,11.0,22.42105263157895,0.0,1.3157894736842106,0.0,1.0,13,19,Red Ocean (紅海詞)
舒服,32,20.5,104.5625,3.5,6.21875,0.0,2.875,15,32,Star (明星詞)
艾草,21,23.0,101.57142857142857,3.0,10.523809523809524,0.0,1.5714285714285714,3,21,Star (明星詞)
茶醬,10,51.0,56.7,4.0,11.1,5.5,6.0,1,10,Blue Ocean (藍海詞)
草莓,35,34.0,51.857142857142854,3.0,7.114285714285714,1.0,1.7428571428571429,6,35,Star (明星詞)
薪水,22,35.5,154.36363636363637,6.0,20.863636363636363,0.0,0.9545454545454546,8,22,Star (明星詞)
處理,15,26.0,77.66666666666667,3.0,6.8,0.0,1.3333333333333333,8,15,Blue Ocean (藍海詞)
蛋糕,25,19.0,50.2,2.0,34.12,0.0,1.08,4,25,Star (明星詞)
蝦皮,32,44.0,98.40625,3.0,12.4375,1.0,3.21875,4,32,Star (明星詞)
行動,30,36.0,45.5,1.5,4.133333333333334,0.0,0.26666666666666666,10,30,Star (明星詞)
行程,16,20.0,17.75,2.5,3.8125,0.0,0.25,7,16,Blue Ocean (藍海詞)
行銷,91,18.0,32.24175824175824,2.0,5.868131868131868,0.0,0.37362637362637363,13,91,Red Ocean (紅海詞)
衣服,28,24.0,70.78571428571429,2.0,2.6785714285714284,0.0,1.3928571428571428,9,28,Star (明星詞)
補助,85,0.0,1.5529411764705883,0.0,0.5764705882352941,0.0,0.0,1,85,Red Ocean (紅海詞)
裡面,13,25.0,144.69230769230768,3.0,3.3076923076923075,1.0,2.5384615384615383,6,13,Blue Ocean (藍海詞)
規劃,23,9.0,46.17391304347826,1.0,3.869565217391304,0.0,1.9130434782608696,11,23,Red Ocean (紅海詞)
觀眾,10,7.5,197.9,0.5,12.1,0.0,0.3,5,10,Avoid (避開)
角色,14,7.0,25.714285714285715,1.0,2.7142857142857144,0.0,0.2857142857142857,6,14,Avoid (避開)
解決,32,16.0,29.875,1.0,3.90625,0.0,0.5,11,32,Red Ocean (紅海詞)
解釋,11,6.0,44.54545454545455,0.0,5.090909090909091,0.0,0.9090909090909091,8,11,Avoid (避開)
訂單,27,28.0,62.81481481481482,2.0,18.37037037037037,0.0,0.7407407407407407,12,27,Star (明星詞)
計畫,17,1.0,4.117647058823529,0.0,0.5294117647058824,0.0,0.0,6,17,Avoid (避開)
訊息,10,14.5,18.3,1.5,2.9,0.0,0.1,6,10,Avoid (避開)
討論,19,18.0,42.21052631578947,1.0,4.2631578947368425,0.0,0.6842105263157895,13,19,Red Ocean (紅海詞)
記住,12,7.5,24.416666666666668,0.0,21.833333333333332,0.0,1.25,6,12,Avoid (避開)
記得,38,22.5,66.57894736842105,1.0,7.868421052631579,0.0,1.236842105263158,20,38,Star (明星詞)
設備,13,0.0,43.0,0.0,2.230769230769231,0.0,0.46153846153846156,3,13,Avoid (避開)
設定,28,20.5,49.857142857142854,0.5,5.0,0.0,1.4642857142857142,8,28,Star (明星詞)
設計,68,10.5,74.20588235294117,1.0,4.367647058823529,0.0,3.5,13,68,Red Ocean (紅海詞)
許多,15,26.0,28.133333333333333,1.0,3.1333333333333333,0.0,0.9333333333333333,6,15,Blue Ocean (藍海詞)
詢問,10,26.5,57.3,3.5,27.4,0.0,0.9,7,10,Blue Ocean (藍海詞)
試試,31,9.0,49.354838709677416,0.0,7.354838709677419,0.0,1.4516129032258065,10,31,Red Ocean (紅海詞)
